S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_V2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
,-0.022850037,0.010383606,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.02
,-0.035308838,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.04
,-0.035308838,0.004150391,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.06
,-0.029075623,0.008308411,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.08
,-0.033233643,0.008308411,,,,,-0.016616821,,,,,,,,,,,,,,,,,,19.1
,-0.035308838,5.55E-17,,,,,-0.018699646,,,,,,,,,,,,,,,,,,19.12
,-0.035308838,5.55E-17,,,,,-0.016616821,,,,,,,,,,,,,,,,,,19.14
,-0.035308838,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.16
,-0.035308838,5.55E-17,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.18
,-0.039466858,0.008308411,,,,,-0.016616821,,,,,,,,,,,,,,,,,,19.2
,-0.024925232,0.002075195,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.22
,-0.031158447,5.55E-17,,,,,-0.018699646,,,,,,,,,,,,,,,,,,19.24
,-0.035308838,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.26
,-0.039466858,0.002075195,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.28
,-0.033233643,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.3
,-0.033233643,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.32
,-0.016616821,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.34
,-0.010383606,,,,,,-0.008308411,,,,,,,,,,,,,,,,,,19.36
,0.00415802,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.38
,0.014541626,,,,,,-0.016616821,,,,,,,,,,,,,,,,,,19.4
,0.024925232,,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.42
,0.039466858,,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.44
,0.062316895,,,,,,-0.006233215,,,,,,,,,,,,,,,,,,19.46
,0.089317322,,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.48
,0.110084534,,,,,,-0.022850037,,,,,,,,,,,,,,,,,,19.5
,0.12462616,,,,,,-0.024925232,,,,,,,,,,,,,,,,,,19.52
,0.141242981,,,,,,-0.018699646,,,,,,,,,,,,,,,,,,19.54
,0.135009766,,,,,,-0.016616821,,,,,,,,,,,,,,,,,,19.56
,0.130859375,,,,,,-0.012466431,,,,,,,,,,,,,,,,,,19.58
,0.139167786,,,,,,-0.008308411,,,,,,,,,,,,,,,,,,19.6
,0.151626587,,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.62
,0.166168213,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.64
,0.191093445,,,,,,-0.014541626,,,,,,,,,,,,,,,,,,19.66
,0.195251465,,,,,,-0.010391235,,,,,,,,,,,,,,,,,,19.68
,0.170326233,,,,,,,,,,,,,,,,,,,,,,,,19.7
,0.164093018,,,,,,,,,,,,,,,,,,,,,,,,19.72
,0.18901825,,,,,,,,,,,,,,,,,,,,,,,,19.74
,0.19316864,,,,,,,,,,,,,,,,,,,,,,,,19.76
,0.209785461,,,,,,,,,,,,,,,,,,,,,,,,19.78
,0.228485107,,,,,,,,,,,,,,,,,,,,,,,,19.8
,0.240943909,,,,,,,,,,,,,,,,,,,,,,,,19.82
,0.236793518,,,,,,,,,,,,,,,,,,,,,,,,19.84
,0.220176697,,,,,,,,,,,,,,,,,,,,,,,,19.86
,0.19732666,,,,,,,,,,,,,,,,,,,,,,,,19.88
,0.172401428,,,,,,,,,,,,,,,,,,,,,,,,19.9
,0.186943054,,,,,,,,,,,,,,,,,,,,,,,,19.92
,0.232635498,,,,,,,,,,,,,,,,,,,,,,,,19.94
,0.292869568,,,,,,,,,,,,,,,,,,,,,,,,19.96
,0.328186035,,,,,,,,,,,,,,,,,,,,,,,,19.98
,0.338569641,,,,,,,,,,,,,,,,,,,,,,,,20
,0.32195282,,,,,,,,,,,,,,,,,,,,,,,,20.02
,0.270027161,,,,,,,,,,,,,,,,,,,,,,,,20.04
,0.263793945,,,,,,,,,,,,,,,,,,,,,,,,20.06
,0.294952393,,,,,,,,,,,,,,,,,,,,,,,,20.08
,0.33026123,,,,,,,,,,,,,,,,,,,,,,,,20.1
,0.342720032,,,,,,,,,,,,,,,,,,,,,,,,20.12
,0.367645264,,,,,,,,,,,,,,,,,,,,,,,,20.14
,0.405036926,,,,,,,,,,,,,,,,,,,,,,,,20.16
,0.436195374,,,,,,,,,,,,,,,,,,,,,,,,20.18
,0.45072937,,,,,,,,,,,,,,,,,,,,,,,,20.2
,0.467346191,,,,,,,,,,,,,,,,,,,,,,,,20.22
,0.496429443,,,,,,,,,,,,,,,,,,,,,,,,20.24
,0.510971069,,,,,,,,,,,,,,,,,,,,,,,,20.26
,0.535896301,,,,,,,,,,,,,,,,,,,,,,,,20.28
,0.567047119,,,,,,,,,,,,,,,,,,,,,,,,20.3
,0.560821533,,,,,,,,,,,,,,,,,,,,,,,,20.32
,0.562896729,,,,,,,,,,,,,,,,,,,,,,,,20.34
,0.573280334,,,,,,,,,,,,,,,,,,,,,,,,20.36
,0.596130371,,,,,,,,,,,,,,,,,,,,,,,,20.38
,0.623130798,,,,,,,,,,,,,,,,,,,,,,,,20.4
,0.65221405,,,,,,,,,,,,,,,,,,,,,,,,20.42
,0.664672852,,,,,,,,,,,,,,,,,,,,,,,,20.44
,0.683364868,,,,,,,,,,,,,,,,,,,,,,,,20.46
,0.710372925,,,,,,,,,,,,,,,,,,,,,,,,20.48
,0.762298584,,,,,,,,,,,,,,,,,,,,,,,,20.5
,0.828765869,,,,,,,,,,,,,,,,,,,,,,,,20.52
,0.878616333,,,,,,,,,,,,,,,,,,,,,,,,20.54
,0.899383545,,,,,,,,,,,,,,,,,,,,,,,,20.56
,0.940925598,,,,,,,,,,,,,,,,,,,,,,,,20.58
,0.97000885,,,,,,,,,,,,,,,,,,,,,,,,20.6
,0.972084045,,,,,,,,,,,,,,,,,,,,,,,,20.62
,0.934700012,,,,,,,,,,,,,,,,,,,,,,,,20.64
,0.893157959,,,,,,,,,,,,,,,,,,,,,,,,20.66
,0.805915833,,,,,,,,,,,,,,,,,,,,,,,,20.68
,0.685447693,,,,,,,,,,,,,,,,,,,,,,,,20.7
,0.361419678,,,,,,,,,,,,,,,,,,,,,,,,20.72
,0.164093018,,,,,,,,,,,,,,,,,,,,,,,,20.74
,0.105934143,,,,,,,,,,,,,,,,,,,,,,,,20.76
,0.101776123,,,,,,,,,,,,,,,,,,,,,,,,20.78
,0.112167358,,,,,,,,,,,,,,,,,,,,,,,,20.8
,0.110084534,,,,,,,,,,,,,,,,,,,,,,,,20.82
,0.103858948,,,,,,,,,,,,,,,,,,,,,,,,20.84
,0.091392517,,,,,,,,,,,,,,,,,,,,,,,,20.86
,0.078933716,,,,,,,,,,,,,,,,,,,,,,,,20.88
,0.066467285,,,,,,,,,,,,,,,,,,,,,,,,20.9
,0.062316895,,,,,,,,,,,,,,,,,,,,,,,,20.92
,0.062316895,,,,,,,,,,,,,,,,,,,,,,,,20.94
,0.06854248,,,,,,,,,,,,,,,,,,,,,,,,20.96
,0.058158875,,,,,,,,,,,,,,,,,,,,,,,,20.98
,0.043617249,,,,,,,,,,,,,,,,,,,,,,,,21
,0.035308838,,,,,,,,,,,,,,,,,,,,,,,,21.02
,0.029083252,,,,,,,,,,,,,,,,,,,,,,,,21.04
,0.014541626,,,,,,,,,,,,,,,,,,,,,,,,21.06
,-0.008308411,,,,,,,,,,,,,,,,,,,,,,,,21.08
,-0.010383606,,,,,,,,,,,,,,,,,,,,,,,,21.1
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.12
,-0.012458801,,,,,,,,,,,,,,,,,,,,,,,,21.14
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.16
,-0.012458801,,,,,,,,,,,,,,,,,,,,,,,,21.18
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.2
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,21.22
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.24
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,21.26
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,21.28
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,21.3
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,21.32
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,21.34
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,21.36
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,21.38
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,21.4
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,21.42
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,21.44
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,21.46
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,21.48
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,21.5
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,21.52
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,21.54
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,21.56
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,21.58
,-0.043617249,,,,,,,,,,,,,,,,,,,,,,,,21.6
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,21.62
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,21.64
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,21.66
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,21.68
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.7
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,21.72
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,21.74
,-0.012458801,,,,,,,,,,,,,,,,,,,,,,,,21.76
,-0.012458801,,,,,,,,,,,,,,,,,,,,,,,,21.78
,-0.008308411,,,,,,,,,,,,,,,,,,,,,,,,21.8
,0.006233215,,,,,,,,,,,,,,,,,,,,,,,,21.82
,0.00415802,,,,,,,,,,,,,,,,,,,,,,,,21.84
,0.010383606,,,,,,,,,,,,,,,,,,,,,,,,21.86
,0.006233215,,,,,,,,,,,,,,,,,,,,,,,,21.88
,0.010383606,,,,,,,,,,,,,,,,,,,,,,,,21.9
,0.016616821,,,,,,,,,,,,,,,,,,,,,,,,21.92
,0.027000427,,,,,,,,,,,,,,,,,,,,,,,,21.94
,0.022850037,,,,,,,,,,,,,,,,,,,,,,,,21.96
,0.020774841,,,,,,,,,,,,,,,,,,,,,,,,21.98
,0.029083252,,,,,,,,,,,,,,,,,,,,,,,,22
,0.024925232,,,,,,,,,,,,,,,,,,,,,,,,22.02
,0.016616821,,,,,,,,,,,,,,,,,,,,,,,,22.04
,0.014541626,,,,,,,,,,,,,,,,,,,,,,,,22.06
,0.010383606,,,,,,,,,,,,,,,,,,,,,,,,22.08
,0.018692017,,,,,,,,,,,,,,,,,,,,,,,,22.1
,0.024925232,,,,,,,,,,,,,,,,,,,,,,,,22.12
,0.041542053,,,,,,,,,,,,,,,,,,,,,,,,22.14
,0.085159302,,,,,,,,,,,,,,,,,,,,,,,,22.16
,0.101776123,,,,,,,,,,,,,,,,,,,,,,,,22.18
,0.101776123,,,,,,,,,,,,,,,,,,,,,,,,22.2
,0.087242126,,,,,,,,,,,,,,,,,,,,,,,,22.22
,0.06854248,,,,,,,,,,,,,,,,,,,,,,,,22.24
,0.095550537,,,,,,,,,,,,,,,,,,,,,,,,22.26
,0.180709839,,,,,,,,,,,,,,,,,,,,,,,,22.28
,0.278335571,,,,,,,,,,,,,,,,,,,,,,,,22.3
,0.357261658,,,,,,,,,,,,,,,,,,,,,,,,22.32
,0.427886963,,,,,,,,,,,,,,,,,,,,,,,,22.34
,0.492271423,,,,,,,,,,,,,,,,,,,,,,,,22.36
,0.521354675,,,,,,,,,,,,,,,,,,,,,,,,22.38
,0.544204712,,,,,,,,,,,,,,,,,,,,,,,,22.4
,0.548355103,,,,,,,,,,,,,,,,,,,,,,,,22.42
,0.558738708,,,,,,,,,,,,,,,,,,,,,,,,22.44
,0.567047119,,,,,,,,,,,,,,,,,,,,,,,,22.46
,0.562896729,,,,,,,,,,,,,,,,,,,,,,,,22.48
,0.544204712,,,,,,,,,,,,,,,,,,,,,,,,22.5
,0.409187317,,,,,,,,,,,,,,,,,,,,,,,,22.52
,0.180709839,,,,,,,,,,,,,,,,,,,,,,,,22.54
,0.089317322,,,,,,,,,,,,,,,,,,,,,,,,22.56
,0.078933716,,,,,,,,,,,,,,,,,,,,,,,,22.58
,0.078933716,,,,,,,,,,,,,,,,,,,,,,,,22.6
,0.078933716,,,,,,,,,,,,,,,,,,,,,,,,22.62
,0.076850891,,,,,,,,,,,,,,,,,,,,,,,,22.64
,0.076850891,,,,,,,,,,,,,,,,,,,,,,,,22.66
,0.081008911,,,,,,,,,,,,,,,,,,,,,,,,22.68
,0.085159302,,,,,,,,,,,,,,,,,,,,,,,,22.7
,0.081008911,,,,,,,,,,,,,,,,,,,,,,,,22.72
,0.06023407,,,,,,,,,,,,,,,,,,,,,,,,22.74
,0.054008484,,,,,,,,,,,,,,,,,,,,,,,,22.76
,0.039466858,,,,,,,,,,,,,,,,,,,,,,,,22.78
,0.020774841,,,,,,,,,,,,,,,,,,,,,,,,22.8
,0.018692017,,,,,,,,,,,,,,,,,,,,,,,,22.82
,0.014541626,,,,,,,,,,,,,,,,,,,,,,,,22.84
,0.014541626,,,,,,,,,,,,,,,,,,,,,,,,22.86
,0.006233215,,,,,,,,,,,,,,,,,,,,,,,,22.88
,-0.018692017,,,,,,,,,,,,,,,,,,,,,,,,22.9
,-0.018692017,,,,,,,,,,,,,,,,,,,,,,,,22.92
,-0.016616821,,,,,,,,,,,,,,,,,,,,,,,,22.94
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,22.96
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,22.98
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,23
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,23.02
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,23.04
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,23.06
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,23.08
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,23.1
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,23.12
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,23.14
,0.006233215,,,,,,,,,,,,,,,,,,,,,,,,23.16
,0.06023407,,,,,,,,,,,,,,,,,,,,,,,,23.18
,0.116317749,,,,,,,,,,,,,,,,,,,,,,,,23.2
,0.170326233,,,,,,,,,,,,,,,,,,,,,,,,23.22
,0.236793518,,,,,,,,,,,,,,,,,,,,,,,,23.24
,0.297027588,,,,,,,,,,,,,,,,,,,,,,,,23.26
,0.336494446,,,,,,,,,,,,,,,,,,,,,,,,23.28
,0.373878479,,,,,,,,,,,,,,,,,,,,,,,,23.3
,0.407112122,,,,,,,,,,,,,,,,,,,,,,,,23.32
,0.434112549,,,,,,,,,,,,,,,,,,,,,,,,23.34
,0.467346191,,,,,,,,,,,,,,,,,,,,,,,,23.36
,0.492271423,,,,,,,,,,,,,,,,,,,,,,,,23.38
,0.508888245,,,,,,,,,,,,,,,,,,,,,,,,23.4
,0.533813477,,,,,,,,,,,,,,,,,,,,,,,,23.42
,0.562896729,,,,,,,,,,,,,,,,,,,,,,,,23.44
,0.610671997,,,,,,,,,,,,,,,,,,,,,,,,23.46
,0.64805603,,,,,,,,,,,,,,,,,,,,,,,,23.48
,0.697906494,,,,,,,,,,,,,,,,,,,,,,,,23.5
,0.770606995,,,,,,,,,,,,,,,,,,,,,,,,23.52
,0.866149902,,,,,,,,,,,,,,,,,,,,,,,,23.54
,0.932617188,,,,,,,,,,,,,,,,,,,,,,,,23.56
,0.96585083,,,,,,,,,,,,,,,,,,,,,,,,23.58
,0.90977478,,,,,,,,,,,,,,,,,,,,,,,,23.6
,0.801765442,,,,,,,,,,,,,,,,,,,,,,,,23.62
,0.689598083,,,,,,,,,,,,,,,,,,,,,,,,23.64
,0.591972351,,,,,,,,,,,,,,,,,,,,,,,,23.66
,0.523429871,,,,,,,,,,,,,,,,,,,,,,,,23.68
,0.432037354,,,,,,,,,,,,,,,,,,,,,,,,23.7
,0.359336853,,,,,,,,,,,,,,,,,,,,,,,,23.72
,0.357261658,,,,,,,,,,,,,,,,,,,,,,,,23.74
,0.421653748,,,,,,,,,,,,,,,,,,,,,,,,23.76
,0.463195801,,,,,,,,,,,,,,,,,,,,,,,,23.78
,0.469429016,,,,,,,,,,,,,,,,,,,,,,,,23.8
,0.442420959,,,,,,,,,,,,,,,,,,,,,,,,23.82
,0.432037354,,,,,,,,,,,,,,,,,,,,,,,,23.84
,0.473579407,,,,,,,,,,,,,,,,,,,,,,,,23.86
,0.525505066,,,,,,,,,,,,,,,,,,,,,,,,23.88
,0.554588318,,,,,,,,,,,,,,,,,,,,,,,,23.9
,0.513046265,,,,,,,,,,,,,,,,,,,,,,,,23.92
,0.45488739,,,,,,,,,,,,,,,,,,,,,,,,23.94
,0.475654602,,,,,,,,,,,,,,,,,,,,,,,,23.96
,0.51927948,,,,,,,,,,,,,,,,,,,,,,,,23.98
,0.508888245,,,,,,,,,,,,,,,,,,,,,,,,24
,0.486045837,,,,,,,,,,,,,,,,,,,,,,,,24.02
,0.479812622,,,,,,,,,,,,,,,,,,,,,,,,24.04
,0.448654175,,,,,,,,,,,,,,,,,,,,,,,,24.06
,0.461120605,,,,,,,,,,,,,,,,,,,,,,,,24.08
,0.469429016,,,,,,,,,,,,,,,,,,,,,,,,24.1
,0.508888245,,,,,,,,,,,,,,,,,,,,,,,,24.12
,0.556663513,,,,,,,,,,,,,,,,,,,,,,,,24.14
,0.600280762,,,,,,,,,,,,,,,,,,,,,,,,24.16
,0.616897583,,,,,,,,,,,,,,,,,,,,,,,,24.18
,0.641822815,,,,,,,,,,,,,,,,,,,,,,,,24.2
,0.658439636,,,,,,,,,,,,,,,,,,,,,,,,24.22
,0.675056458,,,,,,,,,,,,,,,,,,,,,,,,24.24
,0.724906921,,,,,,,,,,,,,,,,,,,,,,,,24.26
,0.843307495,,,,,,,,,,,,,,,,,,,,,,,,24.28
,0.928466797,,,,,,,,,,,,,,,,,,,,,,,,24.3
,0.974159241,,,,,,,,,,,,,,,,,,,,,,,,24.32
,1.013626099,,,,,,,,,,,,,,,,,,,,,,,,24.34
,1.036476135,,,,,,,,,,,,,,,,,,,,,,,,24.36
,1.080093384,,,,,,,,,,,,,,,,,,,,,,,,24.38
,1.105018616,,,,,,,,,,,,,,,,,,,,,,,,24.4
,0.589897156,,,,,,,,,,,,,,,,,,,,,,,,24.42
,0.211868286,,,,,,,,,,,,,,,,,,,,,,,,24.44
,0.06023407,,,,,,,,,,,,,,,,,,,,,,,,24.46
,0.006233215,,,,,,,,,,,,,,,,,,,,,,,,24.48
,-0.010383606,,,,,,,,,,,,,,,,,,,,,,,,24.5
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.52
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,24.54
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,24.56
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,24.58
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,24.6
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,24.62
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,24.64
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,24.66
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,24.68
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.7
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.72
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,24.74
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,24.76
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.78
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,24.8
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,24.82
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,24.84
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.86
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,24.88
,-0.039466858,,,,,,,,,,,,,,,,,,,,,,,,24.9
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,24.92
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,24.94
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,24.96
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,24.98
,-0.037384033,,,,,,,,,,,,,,,,,,,,,,,,25
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,25.02
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.04
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.06
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.08
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,25.1
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.12
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,25.14
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.16
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.18
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.2
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.22
,-0.043617249,,,,,,,,,,,,,,,,,,,,,,,,25.24
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.26
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,25.28
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,25.3
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,25.32
,-0.018692017,,,,,,,,,,,,,,,,,,,,,,,,25.34
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.36
,-0.020767212,,,,,,,,,,,,,,,,,,,,,,,,25.38
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.4
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,25.42
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.44
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.46
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,25.48
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.5
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.52
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.54
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.56
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.58
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.6
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.62
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.64
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.66
,-0.045692444,,,,,,,,,,,,,,,,,,,,,,,,25.68
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,25.7
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.72
,-0.024925232,,,,,,,,,,,,,,,,,,,,,,,,25.74
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.76
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.78
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,25.8
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.82
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.84
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.86
,-0.022850037,,,,,,,,,,,,,,,,,,,,,,,,25.88
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,25.9
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,25.92
,-0.027000427,,,,,,,,,,,,,,,,,,,,,,,,25.94
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,25.96
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,25.98
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.02
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.04
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,26.06
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.08
,-0.033233643,,,,,,,,,,,,,,,,,,,,,,,,26.1
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.12
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.14
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.16
,-0.031158447,,,,,,,,,,,,,,,,,,,,,,,,26.18
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.2
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.22
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.24
,-0.035308838,,,,,,,,,,,,,,,,,,,,,,,,26.26
,-0.029075623,,,,,,,,,,,,,,,,,,,,,,,,26.28
